search_count,view_count,wishlist_count,cart_item_count,order_count,avg_order_value,total_spent,promo_keyword_count,membership_points,preferred_genre_count,persona,price_sensitivity,next_best_action,purchase_intent
11,21,4,0,3,112786.88408788972,338360.6522636692,0,33,1,high_intent_buyer,medium,bundle_related_products,0.99
8,21,4,0,2,130561.03415408773,261122.06830817545,0,26,1,high_intent_buyer,medium,bundle_related_products,0.9318
1,8,0,0,0,97505.59985146447,0.0,2,0,3,category_browser,low,reengage_catalog,0.0563
1,1,1,1,5,117046.61993076361,585233.0996538181,2,58,1,high_intent_buyer,medium,bundle_related_products,0.9286
2,2,4,0,6,112107.79726630941,672646.7835978565,1,67,3,high_intent_buyer,medium,bundle_related_products,0.99
0,1,2,1,4,121851.13902151104,487404.5560860442,2,48,1,high_intent_buyer,medium,bundle_related_products,0.7512
11,14,2,1,6,171563.85009149578,1029383.1005489747,0,102,2,high_intent_buyer,medium,bundle_related_products,0.99
6,9,3,0,5,140703.13274292037,703515.6637146019,2,70,3,high_intent_buyer,medium,bundle_related_products,0.99
1,6,0,0,1,150905.86209458194,150905.86209458194,0,15,2,category_browser,medium,reengage_catalog,0.3199
10,24,4,0,7,140934.50517000013,986541.536190001,1,98,3,high_intent_buyer,medium,bundle_related_products,0.941
5,7,4,2,7,46473.83614379741,325316.8530065819,1,32,1,deal_hunter,low,push_coupon,0.9389
9,12,2,1,7,74780.23056680858,523461.61396766,0,52,1,deal_hunter,low,push_coupon,0.99
8,19,2,1,6,174052.25843241438,1044313.5505944863,1,104,1,high_intent_buyer,medium,bundle_related_products,0.99
7,7,4,1,2,116493.59440774428,232987.18881548857,1,23,1,high_intent_buyer,medium,bundle_related_products,0.99
6,9,3,0,6,97140.76625069226,582844.5975041536,0,58,2,deal_hunter,low,push_coupon,0.9164
11,15,0,1,1,145640.57190406686,145640.57190406686,0,14,2,high_intent_buyer,medium,bundle_related_products,0.99
10,22,0,1,0,78708.37502766156,0.0,1,0,3,high_intent_buyer,low,bundle_related_products,0.99
11,20,3,0,6,165953.36671803158,995720.2003081895,2,99,3,high_intent_buyer,medium,bundle_related_products,0.99
7,19,4,1,0,178013.80455564562,0.0,1,0,2,high_intent_buyer,medium,bundle_related_products,0.9769
6,8,1,2,0,88251.56847487089,0.0,0,0,2,high_intent_buyer,low,bundle_related_products,0.9168
3,4,2,1,1,116928.0988016671,116928.0988016671,1,11,3,high_intent_buyer,medium,bundle_related_products,0.5599
2,6,1,1,1,188448.98631828185,188448.98631828185,0,18,2,high_intent_buyer,medium,bundle_related_products,0.6078
3,16,3,1,1,114421.29968441854,114421.29968441854,0,11,3,high_intent_buyer,medium,bundle_related_products,0.9388
10,11,3,0,0,52506.48666145178,0.0,0,0,2,high_intent_buyer,low,bundle_related_products,0.9047
1,3,4,2,6,158716.9128696352,952301.4772178113,2,95,2,high_intent_buyer,medium,bundle_related_products,0.9839
2,16,2,0,1,141861.42702223037,141861.42702223037,1,14,2,high_intent_buyer,medium,bundle_related_products,0.9181
14,15,2,2,6,103513.42136609752,621080.5281965851,2,62,3,high_intent_buyer,medium,bundle_related_products,0.962
4,11,2,1,2,122595.16625764385,245190.3325152877,2,24,3,high_intent_buyer,medium,bundle_related_products,0.8994
5,16,2,1,1,137116.11108415457,137116.11108415457,0,13,1,high_intent_buyer,medium,bundle_related_products,0.99
14,15,3,2,0,170507.58628614066,0.0,1,0,3,high_intent_buyer,medium,bundle_related_products,0.9736
6,12,2,2,5,107635.51864629098,538177.5932314548,2,53,3,high_intent_buyer,medium,bundle_related_products,0.99
10,15,3,0,2,165503.77971417745,331007.5594283549,1,33,2,high_intent_buyer,medium,bundle_related_products,0.9076
6,10,3,1,4,101145.45809589632,404581.8323835853,2,40,2,high_intent_buyer,medium,bundle_related_products,0.99
1,6,2,0,2,149980.08997423467,299960.17994846933,0,29,3,category_browser,medium,reengage_catalog,0.654
5,17,1,2,4,118513.23487345251,474052.93949381006,1,47,1,high_intent_buyer,medium,bundle_related_products,0.9773
7,19,4,2,1,137806.640847167,137806.640847167,1,13,3,high_intent_buyer,medium,bundle_related_products,0.9778
0,9,4,2,3,131191.56955302536,393574.7086590761,2,39,2,high_intent_buyer,medium,bundle_related_products,0.99
14,14,3,0,7,130910.94451028889,916376.6115720222,2,91,1,high_intent_buyer,medium,bundle_related_products,0.8523
0,5,3,0,6,59576.922154041305,357461.53292424785,0,35,2,deal_hunter,low,push_coupon,0.9369
6,6,2,2,7,119302.98867448901,835120.9207214231,0,83,3,high_intent_buyer,medium,bundle_related_products,0.99
5,17,2,0,2,106828.38269685187,213656.76539370374,1,21,3,high_intent_buyer,medium,bundle_related_products,0.9825
2,9,1,1,1,72731.42018488154,72731.42018488154,2,7,3,deal_hunter,low,push_coupon,0.8563
12,24,0,2,4,121604.448804657,486417.795218628,1,48,2,high_intent_buyer,medium,bundle_related_products,0.9831
1,2,1,2,4,112466.92235889263,449867.6894355705,1,44,2,high_intent_buyer,medium,bundle_related_products,0.9584
14,24,3,2,3,36660.17157814282,109980.51473442846,0,10,2,deal_hunter,low,push_coupon,0.99
1,2,4,2,1,132118.62062206835,132118.62062206835,2,13,3,high_intent_buyer,medium,bundle_related_products,0.8021
4,14,4,0,0,131281.33108867833,0.0,1,0,2,high_intent_buyer,medium,bundle_related_products,0.909
6,16,2,0,5,119332.56615452368,596662.8307726184,2,59,3,high_intent_buyer,medium,bundle_related_products,0.9344
9,11,0,1,3,128788.01470491875,386364.0441147563,2,38,1,high_intent_buyer,medium,bundle_related_products,0.99
6,8,2,0,3,87757.01958546857,263271.0587564057,1,26,2,deal_hunter,low,push_coupon,0.99
14,16,2,0,6,175784.84422869934,1054709.065372196,0,105,1,high_intent_buyer,medium,bundle_related_products,0.99
8,17,4,2,7,96063.51709144514,672444.619640116,1,67,1,deal_hunter,low,push_coupon,0.99
6,11,0,0,4,89028.08941335458,356112.3576534183,1,35,3,deal_hunter,low,push_coupon,0.99
9,9,1,2,4,116725.64545315996,466902.58181263984,0,46,2,high_intent_buyer,medium,bundle_related_products,0.99
0,4,4,2,6,130578.81611751518,783472.896705091,0,78,3,high_intent_buyer,medium,bundle_related_products,0.9425
14,16,3,1,0,107689.80079964672,0.0,2,0,3,high_intent_buyer,medium,bundle_related_products,0.99
5,16,2,2,0,68003.72690373051,0.0,0,0,1,high_intent_buyer,low,bundle_related_products,0.99
11,13,2,0,1,159858.93200548308,159858.93200548308,2,15,3,high_intent_buyer,medium,bundle_related_products,0.9582
13,14,3,1,6,144873.63213198158,869241.7927918895,1,86,3,high_intent_buyer,medium,bundle_related_products,0.99
5,19,3,0,7,136682.25821469454,956775.8075028617,2,95,2,high_intent_buyer,medium,bundle_related_products,0.99
8,22,4,0,7,156781.0172973204,1097467.1210812428,2,109,2,high_intent_buyer,medium,bundle_related_products,0.99
6,12,4,1,2,122825.49174696936,245650.98349393872,1,24,1,high_intent_buyer,medium,bundle_related_products,0.977
1,11,0,1,6,92525.29568110687,555151.7740866413,0,55,3,deal_hunter,low,push_coupon,0.99
12,21,0,0,2,63863.45651817039,127726.91303634077,0,12,1,deal_hunter,low,push_coupon,0.99
14,26,1,1,4,137266.39529999683,549065.5811999873,2,54,3,high_intent_buyer,medium,bundle_related_products,0.9196
0,3,2,0,2,105250.33155103547,210500.66310207095,0,21,1,category_browser,medium,reengage_catalog,0.3555
2,4,2,1,7,139552.4442420912,976867.1096946385,1,97,2,high_intent_buyer,medium,bundle_related_products,0.9316
11,14,2,2,6,72962.08750708505,437772.52504251024,1,43,2,deal_hunter,low,push_coupon,0.9796
14,15,1,0,0,186878.2083166792,0.0,1,0,2,high_intent_buyer,medium,bundle_related_products,0.9336
9,23,4,1,2,113717.73518881176,227435.4703776235,2,22,2,high_intent_buyer,medium,bundle_related_products,0.99
2,11,1,0,5,92656.6913058813,463283.4565294065,0,46,2,deal_hunter,low,push_coupon,0.99
12,15,3,2,7,111872.15609526576,783105.0926668603,0,78,3,high_intent_buyer,medium,bundle_related_products,0.99
2,14,0,1,3,127108.4583463785,381325.37503913546,0,38,2,high_intent_buyer,medium,bundle_related_products,0.9186
14,20,1,2,0,153625.219542095,0.0,1,0,3,high_intent_buyer,medium,bundle_related_products,0.99
6,20,0,2,4,163161.16447077694,652644.6578831078,2,65,2,high_intent_buyer,medium,bundle_related_products,0.9323
9,9,2,2,0,110803.03136138826,0.0,1,0,1,high_intent_buyer,medium,bundle_related_products,0.9571
7,17,0,2,6,116843.27597247387,701059.6558348432,2,70,3,high_intent_buyer,medium,bundle_related_products,0.99
13,19,2,1,1,122722.2769125652,122722.2769125652,2,12,1,high_intent_buyer,medium,bundle_related_products,0.99
5,11,3,2,5,98261.66845446826,491308.3422723413,2,49,2,deal_hunter,low,push_coupon,0.99
8,14,3,2,2,81408.19994748908,162816.39989497815,1,16,2,deal_hunter,low,push_coupon,0.99
6,13,1,1,5,123284.56078341263,616422.8039170632,1,61,1,high_intent_buyer,medium,bundle_related_products,0.99
5,14,0,2,1,115116.03010102178,115116.03010102178,2,11,2,high_intent_buyer,medium,bundle_related_products,0.9617
1,2,4,2,1,171175.58041633692,171175.58041633692,1,17,1,high_intent_buyer,medium,bundle_related_products,0.8459
4,11,0,2,5,143328.28590835608,716641.4295417804,2,71,3,high_intent_buyer,medium,bundle_related_products,0.99
2,13,1,2,3,129851.03918494614,389553.1175548384,1,38,1,high_intent_buyer,medium,bundle_related_products,0.9671
3,7,1,0,5,87848.96019414767,439244.80097073835,1,43,1,deal_hunter,low,push_coupon,0.9715
1,7,2,0,6,85497.4351754291,512984.6110525746,0,51,3,deal_hunter,low,push_coupon,0.969
3,9,2,2,2,159754.40186624517,319508.80373249034,0,31,1,high_intent_buyer,medium,bundle_related_products,0.8797
2,5,2,1,3,56784.22958010936,170352.68874032807,2,17,3,deal_hunter,low,push_coupon,0.8919
2,6,0,0,2,136443.85138926588,272887.70277853176,0,27,3,category_browser,medium,reengage_catalog,0.3854
4,16,1,2,1,126308.7387325844,126308.7387325844,0,12,3,high_intent_buyer,medium,bundle_related_products,0.99
5,12,3,1,0,81959.5824946801,0.0,2,0,2,high_intent_buyer,low,bundle_related_products,0.8603
9,15,4,2,7,107266.11870654307,750862.8309458015,1,75,2,high_intent_buyer,medium,bundle_related_products,0.964
11,12,3,0,4,138518.44741476775,554073.789659071,1,55,2,high_intent_buyer,medium,bundle_related_products,0.9765
6,12,2,2,4,85055.1571061688,340220.6284246752,2,34,1,deal_hunter,low,push_coupon,0.99
10,13,0,2,0,92092.05938189848,0.0,2,0,3,high_intent_buyer,low,bundle_related_products,0.944
13,14,4,0,2,127108.66166157738,254217.32332315476,2,25,1,high_intent_buyer,medium,bundle_related_products,0.9438
12,21,3,2,3,95902.79724144885,287708.39172434655,1,28,2,deal_hunter,low,push_coupon,0.99
4,7,0,0,1,98269.72441775397,98269.72441775397,1,9,3,deal_hunter,low,push_coupon,0.3667
11,17,0,2,0,98141.68544221418,0.0,2,0,3,high_intent_buyer,low,bundle_related_products,0.99
2,5,4,2,2,108238.80612387805,216477.6122477561,2,21,1,high_intent_buyer,medium,bundle_related_products,0.9063
4,14,4,2,3,100955.6050808563,302866.8152425689,0,30,2,high_intent_buyer,medium,bundle_related_products,0.99
14,22,1,0,3,72387.05097605275,217161.15292815823,2,21,1,deal_hunter,low,push_coupon,0.99
11,22,3,2,4,76392.02160205107,305568.0864082043,1,30,3,deal_hunter,low,push_coupon,0.988
3,13,0,1,4,53574.378868709915,214297.51547483966,2,21,1,deal_hunter,low,push_coupon,0.99
3,6,4,1,5,98907.92757306594,494539.63786532974,2,49,1,deal_hunter,low,push_coupon,0.9103
5,10,3,0,2,148282.97403675824,296565.9480735165,0,29,1,high_intent_buyer,medium,bundle_related_products,0.9142
8,14,2,1,5,114784.86899716151,573924.3449858075,2,57,3,high_intent_buyer,medium,bundle_related_products,0.99
10,12,4,0,3,129625.48938973821,388876.46816921467,0,38,3,high_intent_buyer,medium,bundle_related_products,0.981
1,4,4,2,0,153980.69461558765,0.0,2,0,2,new_explorer,medium,recommend_entry_products,0.7618
7,8,1,0,1,160743.63287601783,160743.63287601783,0,16,1,high_intent_buyer,medium,bundle_related_products,0.7715
2,13,1,2,4,128646.57189270973,514586.28757083893,2,51,2,high_intent_buyer,medium,bundle_related_products,0.9304
4,5,1,0,1,99657.85414519503,99657.85414519503,1,9,2,deal_hunter,low,push_coupon,0.4051
13,16,2,2,5,97194.29734143283,485971.48670716415,1,48,1,deal_hunter,low,push_coupon,0.9378
2,13,3,1,6,155265.19729526338,931591.1837715802,1,93,3,high_intent_buyer,medium,bundle_related_products,0.9611
9,21,1,2,0,131251.8645567702,0.0,0,0,3,high_intent_buyer,medium,bundle_related_products,0.99
13,21,1,0,4,124378.14882434322,497512.5952973729,1,49,1,high_intent_buyer,medium,bundle_related_products,0.99
1,12,0,2,0,149214.57215151927,0.0,2,0,1,high_intent_buyer,medium,bundle_related_products,0.752
13,15,2,2,5,135091.46005130594,675457.3002565297,0,67,3,high_intent_buyer,medium,bundle_related_products,0.99
9,13,2,0,7,121603.73737852422,851226.1616496695,0,85,3,high_intent_buyer,medium,bundle_related_products,0.99
7,14,2,2,3,99175.84316563004,297527.52949689014,2,29,3,deal_hunter,low,push_coupon,0.99
11,14,3,2,2,112906.6074010646,225813.2148021292,2,22,3,high_intent_buyer,medium,bundle_related_products,0.99
2,7,3,1,7,142553.8939750637,997877.2578254458,2,99,3,high_intent_buyer,medium,bundle_related_products,0.9778
2,16,1,1,2,173948.63102769188,347897.26205538376,1,34,1,high_intent_buyer,medium,bundle_related_products,0.99
14,17,0,1,3,120059.98069245262,360179.94207735785,0,36,1,high_intent_buyer,medium,bundle_related_products,0.99
7,18,3,1,4,124053.70355604246,496214.8142241698,2,49,3,high_intent_buyer,medium,bundle_related_products,0.99
4,7,3,0,2,149655.95588554387,299311.91177108773,0,29,2,high_intent_buyer,medium,bundle_related_products,0.9059
14,26,4,0,3,89237.69616666286,267713.0884999886,0,26,1,deal_hunter,low,push_coupon,0.99
8,17,2,1,0,139206.40977986276,0.0,2,0,3,high_intent_buyer,medium,bundle_related_products,0.9629
11,11,4,1,3,103955.65985344327,311866.9795603298,2,31,2,high_intent_buyer,medium,bundle_related_products,0.9255
11,19,1,1,6,104043.67518171728,624262.0510903037,0,62,1,high_intent_buyer,medium,bundle_related_products,0.9861
8,15,2,2,6,67868.56214588604,407211.37287531624,0,40,2,deal_hunter,low,push_coupon,0.99
0,5,4,1,5,124242.58420021633,621212.9210010816,1,62,3,high_intent_buyer,medium,bundle_related_products,0.9811
13,20,0,1,0,127794.23570416529,0.0,1,0,1,high_intent_buyer,medium,bundle_related_products,0.99
3,3,4,2,6,51727.90788834743,310367.4473300846,2,31,2,deal_hunter,low,push_coupon,0.9246
1,3,1,2,1,102489.58929581456,102489.58929581456,2,10,3,high_intent_buyer,medium,bundle_related_products,0.4909
4,16,0,0,1,151419.45858221274,151419.45858221274,0,15,1,high_intent_buyer,medium,bundle_related_products,0.99
5,6,0,2,0,122928.11977486321,0.0,0,0,2,high_intent_buyer,medium,bundle_related_products,0.7398
12,23,2,0,6,121125.69697018796,726754.1818211278,1,72,3,high_intent_buyer,medium,bundle_related_products,0.99
4,13,2,1,7,104504.67773517502,731532.7441462252,2,73,3,high_intent_buyer,medium,bundle_related_products,0.99
5,7,2,0,1,95407.38213687469,95407.38213687469,2,9,1,deal_hunter,low,push_coupon,0.6042
6,8,3,0,6,80645.90502668366,483875.43016010197,2,48,3,deal_hunter,low,push_coupon,0.9082
10,19,4,2,0,129414.57060321365,0.0,0,0,1,high_intent_buyer,medium,bundle_related_products,0.99
11,14,2,2,5,100308.87319355673,501544.36596778367,2,50,3,high_intent_buyer,medium,bundle_related_products,0.8775
8,11,1,1,4,171298.31862036214,685193.2744814486,1,68,2,high_intent_buyer,medium,bundle_related_products,0.9792
2,11,4,0,2,96671.82216755199,193343.64433510398,2,19,2,deal_hunter,low,push_coupon,0.9477
10,19,0,2,3,115671.46864439236,347014.4059331771,1,34,1,high_intent_buyer,medium,bundle_related_products,0.9773
14,17,1,1,6,106458.46647106814,638750.7988264088,2,63,1,high_intent_buyer,medium,bundle_related_products,0.99
11,25,2,1,3,153585.02042408747,460755.0612722624,2,46,3,high_intent_buyer,medium,bundle_related_products,0.99
13,20,4,1,5,163870.65790420084,819353.2895210042,1,81,1,high_intent_buyer,medium,bundle_related_products,0.99
1,7,2,2,3,90497.52064022908,271492.5619206872,1,27,2,deal_hunter,low,push_coupon,0.9244
8,15,4,2,4,129046.56920438712,516186.2768175485,1,51,2,high_intent_buyer,medium,bundle_related_products,0.99
3,5,0,1,0,128215.27194925369,0.0,1,0,3,new_explorer,medium,recommend_entry_products,0.2807
8,19,3,0,1,115557.82786356738,115557.82786356738,1,11,1,high_intent_buyer,medium,bundle_related_products,0.9484
14,28,0,1,5,133273.63814909133,666368.1907454566,1,66,2,high_intent_buyer,medium,bundle_related_products,0.99
4,10,1,2,1,134311.05381679375,134311.05381679375,0,13,3,high_intent_buyer,medium,bundle_related_products,0.99
7,9,3,1,6,61415.534098552554,368493.20459131536,2,36,1,deal_hunter,low,push_coupon,0.9691
10,14,1,0,5,106136.18774482663,530680.9387241332,0,53,3,high_intent_buyer,medium,bundle_related_products,0.99
14,14,4,0,4,112175.1462478625,448700.58499145,2,44,3,high_intent_buyer,medium,bundle_related_products,0.99
6,19,1,0,3,93610.7271789748,280832.18153692444,1,28,1,deal_hunter,low,push_coupon,0.9413
4,18,2,0,7,93716.70227316127,656016.9159121289,2,65,3,deal_hunter,low,push_coupon,0.9863
8,19,4,0,0,132438.4885508011,0.0,0,0,1,high_intent_buyer,medium,bundle_related_products,0.9438
8,10,2,1,5,112238.8229494281,561194.1147471404,2,56,3,high_intent_buyer,medium,bundle_related_products,0.99
12,17,2,0,4,146368.62083102678,585474.4833241071,0,58,2,high_intent_buyer,medium,bundle_related_products,0.9541
12,26,2,0,1,120980.85675759813,120980.85675759813,2,12,2,high_intent_buyer,medium,bundle_related_products,0.99
2,2,4,0,0,126938.46068230094,0.0,0,0,3,new_explorer,medium,recommend_entry_products,0.1994
4,14,0,0,0,99241.9891147617,0.0,2,0,1,category_browser,low,reengage_catalog,0.589
0,12,0,0,4,139668.54183514148,558674.1673405659,1,55,3,high_intent_buyer,medium,bundle_related_products,0.8718
6,11,0,1,6,128696.56427755202,772179.3856653122,0,77,1,high_intent_buyer,medium,bundle_related_products,0.9837
8,10,2,2,2,127067.09611919682,254134.19223839365,1,25,3,high_intent_buyer,medium,bundle_related_products,0.99
3,15,3,0,5,84169.03557826622,420845.17789133114,2,42,3,deal_hunter,low,push_coupon,0.99
13,20,2,0,7,162759.86830410917,1139319.0781287642,1,113,3,high_intent_buyer,medium,bundle_related_products,0.9114
3,14,0,0,2,106295.70057784008,212591.40115568016,1,21,1,high_intent_buyer,medium,bundle_related_products,0.8918
4,10,2,1,1,125989.05053734544,125989.05053734544,1,12,2,high_intent_buyer,medium,bundle_related_products,0.8793
12,15,3,0,0,96504.60414854497,0.0,1,0,2,high_intent_buyer,low,bundle_related_products,0.99
10,13,0,0,6,73469.41762955836,440816.50577735016,0,44,1,deal_hunter,low,push_coupon,0.9854
6,7,0,0,6,103362.82783078658,620176.9669847195,1,62,1,high_intent_buyer,medium,bundle_related_products,0.9761
9,22,2,0,2,85172.64130839784,170345.28261679568,2,17,2,deal_hunter,low,push_coupon,0.9614
0,13,3,2,7,133063.75007872254,931446.2505510577,0,93,3,high_intent_buyer,medium,bundle_related_products,0.99
2,10,3,0,0,155709.17110530354,0.0,2,0,3,category_browser,medium,reengage_catalog,0.5583
9,16,2,1,4,110481.39824242677,441925.5929697071,1,44,3,high_intent_buyer,medium,bundle_related_products,0.9795
10,11,3,2,1,153869.73302886053,153869.73302886053,2,15,3,high_intent_buyer,medium,bundle_related_products,0.99
7,15,1,2,7,89483.26976695076,626382.8883686553,0,62,2,deal_hunter,low,push_coupon,0.9874
14,16,1,0,5,94104.43012967169,470522.15064835845,1,47,2,deal_hunter,low,push_coupon,0.9614
11,12,1,2,6,119001.15781449187,714006.9468869512,0,71,3,high_intent_buyer,medium,bundle_related_products,0.9093
11,14,2,1,3,122844.80579191128,368534.41737573384,2,36,1,high_intent_buyer,medium,bundle_related_products,0.9638
10,19,4,1,1,65914.31410746352,65914.31410746352,2,6,3,deal_hunter,low,push_coupon,0.9512
12,17,1,0,3,121692.34701508713,365077.0410452614,1,36,1,high_intent_buyer,medium,bundle_related_products,0.99
4,11,1,0,6,126459.07889824535,758754.4733894721,0,75,3,high_intent_buyer,medium,bundle_related_products,0.99
0,6,4,2,2,102418.45080073323,204836.90160146647,1,20,2,high_intent_buyer,medium,bundle_related_products,0.9583
13,23,2,0,1,112916.09724666043,112916.09724666043,0,11,3,high_intent_buyer,medium,bundle_related_products,0.9291
1,1,2,0,3,107086.24999614125,321258.7499884238,0,32,3,category_browser,medium,reengage_catalog,0.5119
6,14,2,0,2,123140.70089664379,246281.40179328757,2,24,2,high_intent_buyer,medium,bundle_related_products,0.9243
4,9,1,1,6,126518.19474685872,759109.1684811523,0,75,2,high_intent_buyer,medium,bundle_related_products,0.9695
3,8,2,0,3,103186.51593590774,309559.5478077232,0,30,2,high_intent_buyer,medium,bundle_related_products,0.8854
12,19,1,1,1,125951.43481879319,125951.43481879319,0,12,3,high_intent_buyer,medium,bundle_related_products,0.9733
5,17,2,2,0,131721.75078266687,0.0,2,0,3,high_intent_buyer,medium,bundle_related_products,0.9733
4,4,4,1,1,131760.3281209727,131760.3281209727,2,13,3,high_intent_buyer,medium,bundle_related_products,0.7365
11,18,3,0,7,186424.57847375734,1304972.0493163015,2,130,1,high_intent_buyer,medium,bundle_related_products,0.9649
5,11,4,1,4,77856.25357169018,311425.0142867607,0,31,1,deal_hunter,low,push_coupon,0.99
14,16,0,0,3,155663.52343061622,466990.5702918486,1,46,1,high_intent_buyer,medium,bundle_related_products,0.99
0,7,0,2,2,119694.11653124861,239388.23306249722,1,23,3,high_intent_buyer,medium,bundle_related_products,0.8238
14,28,1,2,4,100190.99651934033,400763.98607736133,1,40,2,high_intent_buyer,medium,bundle_related_products,0.8884
0,13,3,1,7,123897.89562498222,867285.2693748756,2,86,3,high_intent_buyer,medium,bundle_related_products,0.99
7,17,4,0,3,136954.60136429308,410863.80409287923,1,41,3,high_intent_buyer,medium,bundle_related_products,0.9645
12,17,1,1,7,105195.95372538373,736371.6760776861,2,73,3,high_intent_buyer,medium,bundle_related_products,0.99
4,6,0,1,3,142105.09592760153,426315.2877828046,2,42,3,high_intent_buyer,medium,bundle_related_products,0.8397
6,8,2,2,2,147679.19168363558,295358.38336727116,0,29,2,high_intent_buyer,medium,bundle_related_products,0.9571
5,9,3,1,3,78625.52245954236,235876.56737862708,0,23,3,deal_hunter,low,push_coupon,0.9062
0,8,1,0,0,86311.28852678611,0.0,2,0,3,category_browser,low,reengage_catalog,0.2912
0,8,2,1,0,205723.15269419595,0.0,2,0,3,high_intent_buyer,medium,bundle_related_products,0.5402
5,6,1,2,7,65693.60036739551,459855.2025717686,2,45,1,deal_hunter,low,push_coupon,0.99
10,16,3,2,7,171670.79825986948,1201695.5878190864,1,120,1,high_intent_buyer,medium,bundle_related_products,0.99
1,8,4,1,6,148936.52046718,893619.12280308,0,89,2,high_intent_buyer,medium,bundle_related_products,0.99
0,1,4,1,2,109735.41327803858,219470.82655607717,2,21,1,high_intent_buyer,medium,bundle_related_products,0.6901
11,14,1,0,6,102790.62169040661,616743.7301424397,0,61,1,high_intent_buyer,medium,bundle_related_products,0.9756
2,15,1,1,3,55319.75981821863,165959.2794546559,1,16,1,deal_hunter,low,push_coupon,0.99
4,5,3,0,1,124753.44151499205,124753.44151499205,0,12,2,category_browser,medium,reengage_catalog,0.6142
14,19,4,0,4,105960.71060027122,423842.8424010849,2,42,1,high_intent_buyer,medium,bundle_related_products,0.9747
0,11,0,2,5,123956.21439363455,619781.0719681728,2,61,1,high_intent_buyer,medium,bundle_related_products,0.99
6,7,3,2,6,146124.68311099918,876748.098665995,0,87,3,high_intent_buyer,medium,bundle_related_products,0.9361
7,8,4,2,3,68565.42313511635,205696.26940534904,2,20,1,deal_hunter,low,push_coupon,0.99
9,11,0,2,6,104638.15742042619,627828.9445225571,2,62,2,high_intent_buyer,medium,bundle_related_products,0.9838
7,19,1,0,6,131713.64796161646,790281.8877696987,0,79,3,high_intent_buyer,medium,bundle_related_products,0.9004
0,9,2,1,2,134681.51816815228,269363.03633630456,2,26,2,high_intent_buyer,medium,bundle_related_products,0.847
0,13,0,0,6,143176.19422748283,859057.165364897,2,85,3,high_intent_buyer,medium,bundle_related_products,0.9694
4,15,2,0,3,122030.13774188129,366090.41322564386,1,36,2,high_intent_buyer,medium,bundle_related_products,0.99
0,2,3,1,4,132668.67057376078,530674.6822950431,1,53,2,high_intent_buyer,medium,bundle_related_products,0.9052
12,26,1,2,7,108658.8212480557,760611.7487363899,1,76,3,high_intent_buyer,medium,bundle_related_products,0.99
8,20,0,0,7,145389.1218692319,1017723.8530846232,1,101,1,high_intent_buyer,medium,bundle_related_products,0.99
12,16,2,0,2,110034.94410482983,220069.88820965966,2,22,1,high_intent_buyer,medium,bundle_related_products,0.9678
5,13,1,2,2,91719.60256405978,183439.20512811956,0,18,1,deal_hunter,low,push_coupon,0.99
12,12,0,1,4,118094.73976685194,472378.95906740776,0,47,2,high_intent_buyer,medium,bundle_related_products,0.9806
5,6,1,2,2,138028.77854099692,276057.55708199384,2,27,1,high_intent_buyer,medium,bundle_related_products,0.9485
4,5,2,1,5,97684.17218713097,488420.86093565484,1,48,1,deal_hunter,low,push_coupon,0.9867
10,11,3,2,6,159034.75045956092,954208.5027573656,1,95,1,high_intent_buyer,medium,bundle_related_products,0.9685
7,18,4,2,0,204379.47744716168,0.0,1,0,3,high_intent_buyer,medium,bundle_related_products,0.99
9,23,1,0,2,87672.50257188862,175345.00514377723,1,17,3,deal_hunter,low,push_coupon,0.99
6,10,0,1,7,121550.94964285844,850856.647500009,1,85,3,high_intent_buyer,medium,bundle_related_products,0.9483
9,10,2,0,0,183634.30207901003,0.0,1,0,2,high_intent_buyer,medium,bundle_related_products,0.8479
9,15,0,2,7,67784.91032916553,474494.37230415875,1,47,3,deal_hunter,low,push_coupon,0.921
7,9,4,0,7,136469.4862223073,955286.4035561512,1,95,2,high_intent_buyer,medium,bundle_related_products,0.99
4,16,0,1,2,121104.16497290865,242208.3299458173,1,24,2,high_intent_buyer,medium,bundle_related_products,0.99
2,4,3,0,2,113545.52502686613,227091.05005373227,1,22,1,high_intent_buyer,medium,bundle_related_products,0.7039
5,15,2,2,6,122724.00070830144,736344.0042498086,0,73,2,high_intent_buyer,medium,bundle_related_products,0.9441
3,17,1,1,0,133129.6702060292,0.0,2,0,2,high_intent_buyer,medium,bundle_related_products,0.99
0,10,2,2,5,149387.5602346792,746937.801173396,2,74,2,high_intent_buyer,medium,bundle_related_products,0.99
0,1,2,1,0,120338.3308985598,0.0,0,0,1,new_explorer,medium,recommend_entry_products,0.1454
7,8,3,2,6,122780.38338087012,736682.3002852207,2,73,2,high_intent_buyer,medium,bundle_related_products,0.9807
6,17,2,2,4,127028.95081130693,508115.8032452277,2,50,1,high_intent_buyer,medium,bundle_related_products,0.9454
8,18,1,0,6,128318.6859363254,769912.1156179524,1,76,2,high_intent_buyer,medium,bundle_related_products,0.9324
0,2,4,1,5,92295.60660200089,461478.03301000444,2,46,3,deal_hunter,low,push_coupon,0.9233
1,8,4,2,6,92924.80480670126,557548.8288402075,0,55,1,deal_hunter,low,push_coupon,0.9366
2,16,0,2,4,148277.80862699376,593111.234507975,1,59,2,high_intent_buyer,medium,bundle_related_products,0.99
