search_count,view_count,wishlist_count,cart_item_count,order_count,avg_order_value,total_spent,promo_keyword_count,membership_points,preferred_genre_count,persona,price_sensitivity,next_best_action,purchase_intent
4,7,1,1,5,505325.3248209957,2526626.6241049785,0,752,2,loyal_member,high,reengage_catalog,0.99
2,2,1,2,8,680083.0998360947,5440664.798688757,1,1044,2,loyal_member,high,upsell_membership,0.99
3,2,1,2,15,669107.9578900991,10036619.368351487,0,1503,2,loyal_member,high,upsell_membership,0.8849
1,7,1,2,11,355072.6150642778,3905798.7657070556,1,890,2,loyal_member,high,reengage_catalog,0.99
4,2,0,3,10,355924.0888181713,3559240.888181713,0,855,2,loyal_member,high,reengage_catalog,0.99
0,7,1,3,14,288060.96550099,4032853.51701386,1,903,2,loyal_member,medium,reengage_catalog,0.9436
2,2,0,2,12,480734.1171648447,5768809.405978137,1,1076,1,loyal_member,high,upsell_membership,0.99
2,4,1,1,16,492351.9231083606,7877630.76973377,1,1287,2,loyal_member,high,upsell_membership,0.99
2,4,1,2,16,365013.9936183868,5840223.897894189,0,1084,1,loyal_member,high,upsell_membership,0.99
4,7,1,2,5,574949.6733431346,2874748.366715673,1,787,1,loyal_member,high,reengage_catalog,0.99
0,2,1,2,9,482083.88426847535,4338754.9584162785,1,933,1,loyal_member,high,reengage_catalog,0.9538
0,6,1,2,5,398914.44671460567,1994572.2335730284,0,699,1,high_intent_buyer,high,bundle_related_products,0.99
3,7,1,1,7,295044.1928022539,2065309.3496157771,0,706,2,loyal_member,medium,reengage_catalog,0.99
3,2,1,1,12,257074.53603071804,3084894.4323686166,1,808,1,loyal_member,medium,reengage_catalog,0.9685
2,5,1,2,10,757758.3443418305,7577583.443418304,1,1257,1,loyal_member,high,upsell_membership,0.99
3,6,1,1,6,713810.8883468718,4282865.330081231,0,928,2,loyal_member,high,reengage_catalog,0.99
4,4,1,2,14,579648.9917276853,8115085.884187594,1,1311,1,loyal_member,high,upsell_membership,0.9695
4,5,0,1,13,701886.687309821,9124526.935027674,1,1412,2,loyal_member,high,upsell_membership,0.99
0,2,0,1,11,360578.7466906221,3966366.213596843,0,896,1,loyal_member,high,reengage_catalog,0.9747
3,5,0,1,7,734578.89707769,5142052.27954383,1,1014,1,loyal_member,high,upsell_membership,0.9196
4,3,0,1,17,738781.945373242,12559293.071345115,1,1755,2,loyal_member,high,upsell_membership,0.9737
3,6,0,2,17,264639.98842424224,4498879.803212118,1,949,2,loyal_member,medium,reengage_catalog,0.99
0,3,1,1,14,254315.97998583273,3560423.7198016583,0,856,1,loyal_member,medium,reengage_catalog,0.96
3,3,0,3,7,442044.50603909267,3094311.5422736485,1,809,1,loyal_member,high,reengage_catalog,0.99
2,4,1,1,12,412964.1020708859,4955569.22485063,1,995,2,loyal_member,high,reengage_catalog,0.99
2,5,1,2,18,615517.6088019579,11079316.958435243,0,1607,1,loyal_member,high,upsell_membership,0.9396
0,6,0,3,14,345844.21944551787,4841819.07223725,0,984,2,loyal_member,medium,reengage_catalog,0.9718
3,3,0,1,16,431268.5188670767,6900296.301873228,0,1190,1,loyal_member,high,upsell_membership,0.99
3,6,0,3,5,634092.248270898,3170461.24135449,1,817,1,loyal_member,high,reengage_catalog,0.99
4,5,0,3,19,682601.1922110787,12969422.652010495,1,1796,1,loyal_member,high,upsell_membership,0.9731
1,7,1,2,10,428769.5425539912,4287695.425539912,1,928,1,loyal_member,high,reengage_catalog,0.99
0,7,0,1,14,576881.7656150202,8076344.718610283,1,1307,1,loyal_member,high,upsell_membership,0.9858
1,2,1,2,18,530908.927277915,9556360.69100247,0,1455,2,loyal_member,high,upsell_membership,0.99
3,3,0,1,11,551339.8137157973,6064737.95087377,1,1106,1,loyal_member,high,upsell_membership,0.99
2,4,0,2,10,414908.03007676057,4149080.3007676057,0,914,2,loyal_member,high,reengage_catalog,0.9808
1,6,1,1,8,388873.44403567235,3110987.552285379,1,811,1,loyal_member,high,reengage_catalog,0.99
4,4,1,3,7,677079.187269336,4739554.310885352,0,973,1,loyal_member,high,reengage_catalog,0.9785
0,2,1,2,12,632739.9892946172,7592879.871535406,1,1259,1,loyal_member,high,upsell_membership,0.99
3,4,0,1,7,658165.3711407991,4607157.597985594,0,960,1,loyal_member,high,reengage_catalog,0.99
0,5,1,2,5,475700.77160182357,2378503.8580091177,1,737,1,loyal_member,high,reengage_catalog,0.99
3,6,0,1,5,650590.4908957053,3252952.4544785265,1,825,1,loyal_member,high,reengage_catalog,0.944
3,6,0,1,16,415573.8390818215,6649181.425309144,0,1164,1,loyal_member,high,upsell_membership,0.99
2,4,0,3,6,517814.5695250427,3106887.417150256,0,810,2,loyal_member,high,reengage_catalog,0.9631
3,2,0,1,9,744578.284484888,6701204.560363991,0,1170,1,loyal_member,high,upsell_membership,0.9439
4,3,1,1,12,599910.2285466585,7198922.742559902,1,1219,1,loyal_member,high,upsell_membership,0.977
1,4,0,3,5,400629.48520818463,2003147.4260409232,0,700,2,loyal_member,high,reengage_catalog,0.99
0,6,1,3,7,458143.64486548514,3207005.514058396,0,820,1,loyal_member,high,reengage_catalog,0.99
4,3,1,2,15,590238.3139717603,8853574.709576406,1,1385,2,loyal_member,high,upsell_membership,0.99
4,2,0,3,18,335059.95681801386,6031079.22272425,0,1103,1,loyal_member,medium,upsell_membership,0.9852
4,4,1,1,5,367307.08135229896,1836535.406761495,0,683,2,high_intent_buyer,high,bundle_related_products,0.946
3,5,1,3,15,819953.2654923816,12299298.982385725,1,1729,1,loyal_member,high,upsell_membership,0.9542
1,7,0,1,17,571106.2501169577,9708806.25198828,0,1470,1,loyal_member,high,upsell_membership,0.9722
2,3,1,2,8,355114.3262562342,2840914.6100498736,1,784,2,loyal_member,high,reengage_catalog,0.9328
1,6,1,1,10,764636.1615351748,7646361.615351748,0,1264,1,loyal_member,high,upsell_membership,0.99
3,6,1,2,18,550694.6290508572,9912503.32291543,0,1491,1,loyal_member,high,upsell_membership,0.99
4,5,0,1,11,536668.9398901948,5903358.338792142,0,1090,1,loyal_member,high,upsell_membership,0.9029
2,6,0,3,18,470139.2618033803,8462506.712460846,0,1346,2,loyal_member,high,upsell_membership,0.99
1,3,1,2,5,181160.25132040313,905801.2566020156,1,590,2,high_intent_buyer,medium,bundle_related_products,0.9813
0,7,1,3,9,357961.15159146715,3221650.3643232044,1,822,1,loyal_member,high,reengage_catalog,0.99
3,4,0,3,11,549161.0049927862,6040771.054920648,0,1104,2,loyal_member,high,upsell_membership,0.9703
1,7,1,2,15,362402.1608421147,5436032.41263172,0,1043,2,loyal_member,high,upsell_membership,0.99
4,3,0,3,18,557620.0888766696,10037161.599780053,1,1503,1,loyal_member,high,upsell_membership,0.99
4,6,1,2,9,662995.0723199507,5966955.650879556,1,1096,1,loyal_member,high,upsell_membership,0.99
2,2,1,1,18,549153.3057367733,9884759.50326192,1,1488,1,loyal_member,high,upsell_membership,0.9631
1,5,1,3,11,316686.20183603745,3483548.220196412,1,848,2,loyal_member,medium,reengage_catalog,0.9308
2,5,1,1,17,767293.9371996125,13043996.932393413,0,1804,2,loyal_member,high,upsell_membership,0.99
1,6,1,3,18,618241.8021231929,11128352.438217472,0,1612,2,loyal_member,high,upsell_membership,0.9519
4,6,1,3,7,496976.7117458252,3478836.9822207764,0,847,2,loyal_member,high,reengage_catalog,0.99
4,6,1,3,12,361672.4127934872,4340068.953521846,0,934,2,loyal_member,high,reengage_catalog,0.8937
0,7,1,3,7,500401.5691264837,3502810.983885386,0,850,2,loyal_member,high,reengage_catalog,0.9758
3,6,1,2,15,131043.67274184758,1965655.0911277137,0,696,2,loyal_member,medium,reengage_catalog,0.9692
2,7,0,2,16,629547.2001896907,10072755.203035051,0,1507,2,loyal_member,high,upsell_membership,0.9834
4,2,0,3,6,563141.3035857799,3378847.821514679,0,837,1,loyal_member,high,reengage_catalog,0.99
1,2,1,3,8,555972.8710178618,4447782.968142894,1,944,2,loyal_member,high,reengage_catalog,0.99
0,7,1,3,18,380357.9512449713,6846443.122409483,1,1184,1,loyal_member,high,upsell_membership,0.99
1,3,1,1,10,176112.73798801412,1761127.3798801412,1,676,1,loyal_member,medium,reengage_catalog,0.99
3,4,0,2,9,769654.9756692206,6926894.781022985,0,1192,2,loyal_member,high,upsell_membership,0.99
2,7,1,3,8,732376.8867061964,5859015.093649571,1,1085,2,loyal_member,high,upsell_membership,0.99
3,7,1,1,18,422525.5373136756,7605459.671646161,1,1260,2,loyal_member,high,upsell_membership,0.99
4,6,0,1,11,517404.25959303067,5691446.855523338,0,1069,2,loyal_member,high,upsell_membership,0.9842
1,2,0,3,13,435054.58914368873,5655709.658867953,0,1065,1,loyal_member,high,upsell_membership,0.99
4,6,0,3,7,640110.3338248853,4480772.336774197,0,948,2,loyal_member,high,reengage_catalog,0.9826
3,2,0,3,15,421563.1497457085,6323447.246185628,1,1132,1,loyal_member,high,upsell_membership,0.99
2,6,0,3,8,508523.5170539067,4068188.1364312535,0,906,1,loyal_member,high,reengage_catalog,0.9509
3,5,1,3,14,577410.2806512052,8083743.929116873,0,1308,1,loyal_member,high,upsell_membership,0.9605
1,3,0,1,19,399314.628335372,7586977.938372068,0,1258,1,loyal_member,high,upsell_membership,0.8916
2,7,1,1,9,385441.82432114216,3468976.4188902797,1,846,2,loyal_member,high,reengage_catalog,0.9792
1,5,1,3,16,571033.3095410352,9136532.952656563,1,1413,1,loyal_member,high,upsell_membership,0.99
1,5,0,1,16,145994.22220054554,2335907.5552087286,0,733,1,loyal_member,medium,reengage_catalog,0.99
2,4,0,1,7,563328.7475216471,3943301.23265153,0,894,1,loyal_member,high,reengage_catalog,0.9804
1,6,0,2,16,490503.4620733311,7848055.393173298,1,1284,1,loyal_member,high,upsell_membership,0.99
4,7,0,3,18,539277.4931884316,9706994.877391769,1,1470,1,loyal_member,high,upsell_membership,0.9499
0,5,0,1,9,603307.7620418612,5429769.858376751,0,1042,2,loyal_member,high,upsell_membership,0.99
3,7,1,2,19,670805.120462591,12745297.288789228,0,1774,1,loyal_member,high,upsell_membership,0.99
4,6,1,1,18,719347.5699930738,12948256.25987533,0,1794,1,loyal_member,high,upsell_membership,0.99
1,6,0,3,9,420240.38055669994,3782163.4250102993,1,878,2,loyal_member,high,reengage_catalog,0.99
4,7,0,1,11,871870.1862088002,9590572.048296802,0,1459,1,loyal_member,high,upsell_membership,0.99
0,7,0,3,14,411626.43836132577,5762770.137058561,0,1076,1,loyal_member,high,upsell_membership,0.99
4,6,0,2,10,363526.7862140667,3635267.862140667,1,863,2,loyal_member,high,reengage_catalog,0.9641
3,4,1,1,8,844025.7984988795,6752206.387991036,0,1175,2,loyal_member,high,upsell_membership,0.9795
1,3,0,2,18,446318.28331336874,8033729.099640638,0,1303,2,loyal_member,high,upsell_membership,0.99
0,5,1,2,7,534082.9905648164,3738580.9339537146,1,873,2,loyal_member,high,reengage_catalog,0.99
4,5,0,2,9,650466.7601506473,5854200.841355825,0,1085,2,loyal_member,high,upsell_membership,0.99
3,7,0,2,16,471813.4798173019,7549015.6770768305,1,1254,2,loyal_member,high,upsell_membership,0.957
1,3,0,2,18,614735.0832902391,11065231.499224303,0,1606,2,loyal_member,high,upsell_membership,0.99
3,3,1,2,15,599965.8087728159,8999487.131592238,1,1399,2,loyal_member,high,upsell_membership,0.99
4,6,0,1,10,549833.7993523728,5498337.993523728,1,1049,1,loyal_member,high,upsell_membership,0.99
4,2,1,3,9,609443.8987877788,5484995.089090009,1,1048,1,loyal_member,high,upsell_membership,0.9737
1,6,1,1,18,816829.5414340008,14702931.745812016,1,1970,2,loyal_member,high,upsell_membership,0.9856
0,3,0,2,15,656766.4128146472,9851496.192219708,0,1485,1,loyal_member,high,upsell_membership,0.99
4,3,0,1,8,882702.3430431653,7061618.744345322,1,1206,2,loyal_member,high,upsell_membership,0.99
1,4,0,2,5,279645.50641429704,1398227.5320714852,0,639,1,high_intent_buyer,medium,bundle_related_products,0.99
4,2,0,1,19,502292.35687232396,9543554.780574156,0,1454,1,loyal_member,high,upsell_membership,0.99
0,3,1,3,14,486254.9672064645,6807569.540890503,0,1180,1,loyal_member,high,upsell_membership,0.9408
0,6,1,3,12,390216.056608078,4682592.679296936,1,968,2,loyal_member,high,reengage_catalog,0.99
0,6,1,1,17,644718.9854547235,10960222.752730299,1,1596,1,loyal_member,high,upsell_membership,0.99
2,7,0,1,19,542701.4097947598,10311326.786100436,1,1531,2,loyal_member,high,upsell_membership,0.987
3,7,0,2,15,464606.7725239594,6969101.587859391,0,1196,2,loyal_member,high,upsell_membership,0.99
3,3,1,1,17,239669.3729961811,4074379.340935079,0,907,1,loyal_member,medium,reengage_catalog,0.99
4,4,0,3,8,425867.40546471026,3406939.243717682,1,840,1,loyal_member,high,reengage_catalog,0.99
1,3,1,3,12,387566.8795715545,4650802.554858654,0,965,2,loyal_member,high,reengage_catalog,0.99
3,2,0,1,13,366730.3004399248,4767493.905719022,1,976,1,loyal_member,high,reengage_catalog,0.99
2,6,0,2,16,528076.160092282,8449218.561476512,1,1344,2,loyal_member,high,upsell_membership,0.9268
2,3,0,3,15,332651.8998260328,4989778.497390492,0,998,1,loyal_member,medium,reengage_catalog,0.99
1,2,1,3,18,446360.5057505343,8034489.103509617,0,1303,2,loyal_member,high,upsell_membership,0.99
0,3,1,3,8,657604.5085098791,5260836.068079033,0,1026,2,loyal_member,high,upsell_membership,0.99
2,2,0,2,5,489873.34385224135,2449366.7192612067,0,744,1,loyal_member,high,reengage_catalog,0.99
3,5,0,1,18,303165.2570611173,5456974.627100112,0,1045,1,loyal_member,medium,upsell_membership,0.99
0,7,1,2,15,466096.2477381161,6991443.716071741,0,1199,2,loyal_member,high,upsell_membership,0.9726
4,2,0,1,11,296263.23906581936,3258895.629724013,1,825,1,loyal_member,medium,reengage_catalog,0.9171
0,2,1,2,19,271831.05809224537,5164790.1037526615,1,1016,1,loyal_member,medium,upsell_membership,0.9864
0,6,0,3,5,668722.7039458761,3343613.5197293805,1,834,2,loyal_member,high,reengage_catalog,0.99
3,3,1,3,16,395984.3440823356,6335749.5053173695,0,1133,1,loyal_member,high,upsell_membership,0.99
4,2,1,1,18,589188.2763106975,10605388.973592555,1,1560,2,loyal_member,high,upsell_membership,0.93
4,3,1,1,6,317469.7109909357,1904818.265945614,1,690,2,high_intent_buyer,medium,bundle_related_products,0.99
4,5,0,3,16,644203.7243469991,10307259.589551985,1,1530,2,loyal_member,high,upsell_membership,0.9513
3,2,0,2,13,561923.946073466,7305011.298955058,1,1230,1,loyal_member,high,upsell_membership,0.99
1,3,1,1,17,289336.67514089285,4918723.477395179,1,991,2,loyal_member,medium,reengage_catalog,0.9716
0,3,0,1,13,174642.81193817378,2270356.555196259,1,727,2,loyal_member,medium,reengage_catalog,0.99
2,3,0,1,17,575970.0731877345,9791491.244191486,0,1479,1,loyal_member,high,upsell_membership,0.99
1,7,0,3,9,577348.4069160209,5196135.662244188,0,1019,2,loyal_member,high,upsell_membership,0.99
1,5,0,1,10,410673.6021327695,4106736.021327695,1,910,2,loyal_member,high,reengage_catalog,0.99
1,5,1,3,13,382988.5383927465,4978850.999105704,0,997,1,loyal_member,high,reengage_catalog,0.99
1,3,0,1,19,322082.5427406747,6119568.312072819,0,1111,2,loyal_member,medium,upsell_membership,0.9712
1,6,0,1,8,628765.1683694724,5030121.346955779,0,1003,2,loyal_member,high,upsell_membership,0.99
4,3,0,1,5,559791.5845202617,2798957.9226013087,0,779,1,loyal_member,high,reengage_catalog,0.99
2,5,0,1,12,480290.88416352996,5763490.609962359,1,1076,1,loyal_member,high,upsell_membership,0.99
4,4,1,1,5,529257.4970292618,2646287.485146309,0,764,2,loyal_member,high,reengage_catalog,0.99
4,5,1,3,15,343633.50199089135,5154502.529863371,1,1015,1,loyal_member,medium,upsell_membership,0.9203
1,4,0,1,12,363869.49544701295,4366433.945364155,1,936,2,loyal_member,high,reengage_catalog,0.99
4,3,1,3,6,459410.04326395027,2756460.2595837014,1,775,1,loyal_member,high,reengage_catalog,0.9836
4,7,0,2,12,296812.9036292002,3561754.843550402,0,856,2,loyal_member,medium,reengage_catalog,0.966
1,3,0,1,13,496999.77689799306,6460997.09967391,1,1146,2,loyal_member,high,upsell_membership,0.99
1,6,1,3,16,366895.5542217188,5870328.867547501,1,1087,1,loyal_member,high,upsell_membership,0.99
4,4,0,3,7,558362.9736851905,3908540.815796334,1,890,1,loyal_member,high,reengage_catalog,0.9671
0,3,1,1,5,513464.1312829581,2567320.6564147905,0,756,1,loyal_member,high,reengage_catalog,0.9263
0,2,0,1,14,530624.452298574,7428742.332180036,0,1242,2,loyal_member,high,upsell_membership,0.99
3,5,1,1,12,433335.3537973182,5200024.245567818,0,1020,1,loyal_member,high,upsell_membership,0.99
4,6,0,1,14,739052.3494211211,10346732.891895695,0,1534,1,loyal_member,high,upsell_membership,0.99
1,2,1,3,6,628704.0866223649,3772224.51973419,1,877,2,loyal_member,high,reengage_catalog,0.99
1,2,0,2,10,550319.393964446,5503193.939644461,0,1050,1,loyal_member,high,upsell_membership,0.99
3,6,0,1,18,557184.3947867076,10029319.106160738,0,1502,1,loyal_member,high,upsell_membership,0.99
4,6,0,3,7,257353.2243723662,1801472.5706065635,0,680,2,high_intent_buyer,medium,bundle_related_products,0.99
0,7,1,1,19,399280.43592013844,7586328.282482631,0,1258,2,loyal_member,high,upsell_membership,0.8957
4,3,1,3,11,597879.5259048537,6576674.784953391,1,1157,1,loyal_member,high,upsell_membership,0.99
0,5,0,3,6,707889.3416709085,4247336.050025451,1,924,2,loyal_member,high,reengage_catalog,0.9483
4,4,1,1,12,387223.6290034583,4646683.5480415,0,964,1,loyal_member,high,reengage_catalog,0.99
2,4,0,2,16,627177.7784735637,10034844.45557702,1,1503,2,loyal_member,high,upsell_membership,0.99
3,4,0,1,9,404707.96252022916,3642371.6626820625,1,864,1,loyal_member,high,reengage_catalog,0.99
2,2,1,2,12,553745.8158793887,6644949.790552665,0,1164,2,loyal_member,high,upsell_membership,0.99
0,7,0,1,18,538304.9176520839,9689488.51773751,1,1468,1,loyal_member,high,upsell_membership,0.9539
0,5,1,3,5,662267.5500746185,3311337.7503730925,1,831,2,loyal_member,high,reengage_catalog,0.926
2,4,0,2,14,419486.2850214298,5872807.990300017,0,1087,2,loyal_member,high,upsell_membership,0.99
4,6,0,2,13,797132.9600632947,10362728.480822831,1,1536,2,loyal_member,high,upsell_membership,0.99
3,6,1,3,15,625162.8863412724,9377443.295119086,0,1437,2,loyal_member,high,upsell_membership,0.9399
3,7,1,2,13,142686.5866616055,1854925.6266008718,0,685,1,loyal_member,medium,reengage_catalog,0.99
1,2,1,3,14,566130.4019672049,7925825.627540868,0,1292,1,loyal_member,high,upsell_membership,0.99
3,4,1,2,13,743458.135802533,9664955.76543293,1,1466,2,loyal_member,high,upsell_membership,0.9385
4,5,1,2,10,502221.0527345394,5022210.527345394,0,1002,2,loyal_member,high,upsell_membership,0.9501
4,7,0,2,16,511024.2722215188,8176388.355544301,0,1317,1,loyal_member,high,upsell_membership,0.9678
2,7,0,1,5,705583.7782107048,3527918.891053524,1,852,2,loyal_member,high,reengage_catalog,0.9538
0,3,0,2,15,412318.83007534686,6184782.451130203,0,1118,2,loyal_member,high,upsell_membership,0.99
0,5,1,1,13,510050.65127007215,6630658.466510938,0,1163,2,loyal_member,high,upsell_membership,0.9836
3,2,1,2,5,412711.75820714666,2063558.7910357332,0,706,1,loyal_member,high,reengage_catalog,0.9786
3,5,1,1,16,766542.626425729,12264682.022811664,0,1726,1,loyal_member,high,upsell_membership,0.99
3,5,1,2,9,286489.9843036982,2578409.8587332834,1,757,2,loyal_member,medium,reengage_catalog,0.9517
4,2,1,2,17,759372.9843029528,12909340.733150197,0,1790,2,loyal_member,high,upsell_membership,0.9673
2,7,0,1,13,457189.13918821065,5943458.809446738,1,1094,1,loyal_member,high,upsell_membership,0.99
0,5,1,1,18,499442.05023681594,8989956.904262686,1,1398,2,loyal_member,high,upsell_membership,0.99
4,6,0,1,8,534866.4641008954,4278931.712807164,0,927,2,loyal_member,high,reengage_catalog,0.99
1,4,0,1,13,584521.14244587,7598774.851796309,1,1259,2,loyal_member,high,upsell_membership,0.99
2,5,0,3,14,417662.95496239077,5847281.36947347,0,1084,1,loyal_member,high,upsell_membership,0.99
2,5,1,2,10,517228.4057429323,5172284.057429323,0,1017,2,loyal_member,high,upsell_membership,0.901
3,6,1,1,15,683043.1286876474,10245646.93031471,0,1524,1,loyal_member,high,upsell_membership,0.99
0,4,0,1,12,257595.28770409606,3091143.4524491527,0,809,1,loyal_member,medium,reengage_catalog,0.971
0,4,1,1,7,498656.3155404372,3490594.2087830603,0,849,2,loyal_member,high,reengage_catalog,0.99
1,5,1,1,16,486433.9779509579,7782943.647215326,1,1278,2,loyal_member,high,upsell_membership,0.99
4,6,0,3,5,673686.9843927671,3368434.921963835,1,836,1,loyal_member,high,reengage_catalog,0.916
0,6,1,3,12,403034.2158365424,4836410.590038509,1,983,1,loyal_member,high,reengage_catalog,0.99
2,4,1,1,14,426383.4435864849,5969368.210210788,0,1096,2,loyal_member,high,upsell_membership,0.99
1,6,1,3,9,681017.7660851473,6129159.894766325,0,1112,1,loyal_member,high,upsell_membership,0.9836
4,6,0,3,14,531391.505116869,7439481.071636166,0,1243,1,loyal_member,high,upsell_membership,0.99
0,2,1,3,12,167795.56170728715,2013546.7404874458,0,701,2,loyal_member,medium,reengage_catalog,0.99
3,4,1,1,11,571486.1876399375,6286348.064039312,0,1128,2,loyal_member,high,upsell_membership,0.9011
1,2,1,1,19,324323.2165655401,6162141.114745262,1,1116,2,loyal_member,medium,upsell_membership,0.99
1,3,1,3,6,556271.6643960665,3337629.9863763987,1,833,1,loyal_member,high,reengage_catalog,0.99
0,6,1,3,14,540761.9049401397,7570666.669161957,1,1257,2,loyal_member,high,upsell_membership,0.99
0,4,1,1,6,443958.64326620137,2663751.859597208,0,766,2,loyal_member,high,reengage_catalog,0.99
4,3,0,3,16,703579.4096377968,11257270.554204749,1,1625,1,loyal_member,high,upsell_membership,0.99
3,2,1,2,9,502571.1001959803,4523139.901763823,1,952,2,loyal_member,high,reengage_catalog,0.9596
0,4,1,2,14,787818.4895912101,11029458.854276942,1,1602,2,loyal_member,high,upsell_membership,0.9595
1,2,0,1,17,132877.42227183998,2258916.1786212795,1,725,2,loyal_member,medium,reengage_catalog,0.99
0,7,0,1,6,503794.68298491766,3022768.097909506,1,802,1,loyal_member,high,reengage_catalog,0.9441
4,3,0,3,9,540610.0565202738,4865490.508682464,0,986,2,loyal_member,high,reengage_catalog,0.9234
0,7,0,2,8,456056.2624053072,3648450.0992424577,1,864,2,loyal_member,high,reengage_catalog,0.99
3,7,1,3,16,751749.3275692927,12027989.241108684,1,1702,2,loyal_member,high,upsell_membership,0.9743
2,2,0,2,14,462151.3915112995,6470119.481158192,1,1147,2,loyal_member,high,upsell_membership,0.94
3,7,1,2,6,594862.6583196355,3569175.9499178133,0,856,2,loyal_member,high,reengage_catalog,0.99
0,6,0,2,10,368374.5061576818,3683745.061576818,0,868,1,loyal_member,high,reengage_catalog,0.99
3,2,0,1,13,612203.721152375,7958648.374980874,1,1295,1,loyal_member,high,upsell_membership,0.99
2,3,1,1,9,441328.7287013172,3971958.558311855,1,897,1,loyal_member,high,reengage_catalog,0.9437
1,3,1,2,10,475467.05073108705,4754670.50731087,1,975,1,loyal_member,high,reengage_catalog,0.99
4,3,0,1,12,688900.771431798,8266809.2571815755,1,1326,1,loyal_member,high,upsell_membership,0.99
3,5,1,2,5,603549.6507506922,3017748.253753461,1,801,1,loyal_member,high,reengage_catalog,0.99
2,4,0,3,7,793569.2173457129,5554984.521419991,0,1055,1,loyal_member,high,upsell_membership,0.99
2,3,0,2,5,444789.92828542856,2223949.6414271425,0,722,1,loyal_member,high,reengage_catalog,0.9142
3,3,0,2,15,286720.823348767,4300812.350231505,0,930,2,loyal_member,medium,reengage_catalog,0.99
2,4,1,1,15,529151.519672256,7937272.795083839,1,1293,2,loyal_member,high,upsell_membership,0.99
0,3,1,2,17,377239.92681924324,6413078.755927135,1,1141,1,loyal_member,high,upsell_membership,0.9424
3,2,0,1,18,719413.2787790938,12949439.018023688,1,1794,2,loyal_member,high,upsell_membership,0.99
1,4,1,3,18,351036.3501036869,6318654.301866365,1,1131,2,loyal_member,high,upsell_membership,0.99
4,2,0,2,5,386115.2368235071,1930576.1841175356,1,693,2,high_intent_buyer,high,bundle_related_products,0.99
0,5,1,1,18,413784.6172125668,7448123.109826202,1,1244,1,loyal_member,high,upsell_membership,0.9493
3,4,0,1,11,455376.34277012176,5009139.770471339,1,1000,2,loyal_member,high,upsell_membership,0.99
0,6,1,1,11,629172.9345483558,6920902.280031913,1,1192,2,loyal_member,high,upsell_membership,0.99
1,4,1,2,11,491535.58562054904,5406891.44182604,0,1040,2,loyal_member,high,upsell_membership,0.9133
4,2,1,3,5,351397.9471736242,1756989.735868121,0,675,2,high_intent_buyer,high,bundle_related_products,0.9078
3,2,0,3,16,482589.9381131473,7721439.009810356,0,1272,2,loyal_member,high,upsell_membership,0.99
3,7,0,3,18,412648.890739971,7427680.033319478,1,1242,1,loyal_member,high,upsell_membership,0.99
2,3,0,2,18,714719.3976432874,12864949.157579174,1,1786,1,loyal_member,high,upsell_membership,0.9081
0,3,0,3,12,398079.1357078897,4776949.628494676,1,977,2,loyal_member,high,reengage_catalog,0.99
1,3,1,2,11,765094.2857233034,8416037.142956339,0,1341,2,loyal_member,high,upsell_membership,0.99
4,6,0,1,6,315770.53616854426,1894623.2170112655,1,689,1,high_intent_buyer,medium,bundle_related_products,0.9743
1,3,1,1,11,355206.507077098,3907271.577848078,1,890,2,loyal_member,high,reengage_catalog,0.99
0,2,0,2,12,473773.9244062485,5685287.092874981,0,1068,1,loyal_member,high,upsell_membership,0.99
4,4,0,2,19,722310.3556694624,13723896.757719785,1,1872,2,loyal_member,high,upsell_membership,0.99
4,7,1,2,10,333311.86194518505,3333118.6194518507,1,833,2,loyal_member,medium,reengage_catalog,0.9165
3,7,1,1,5,557122.1771542204,2785610.8857711023,1,778,1,loyal_member,high,reengage_catalog,0.9368
1,6,1,3,9,564141.5349264704,5077273.814338233,1,1007,1,loyal_member,high,upsell_membership,0.98
0,6,1,3,6,682710.0605073062,4096260.3630438372,1,909,2,loyal_member,high,reengage_catalog,0.9542
4,4,1,3,7,576713.3851588801,4036993.696112161,1,903,1,loyal_member,high,reengage_catalog,0.99
0,4,0,1,5,255121.22955253758,1275606.1477626879,0,627,1,high_intent_buyer,medium,bundle_related_products,0.932
3,3,1,3,5,385777.12563816155,1928885.6281908078,1,692,1,high_intent_buyer,high,bundle_related_products,0.9364
0,7,1,1,7,499270.14226680604,3494890.995867642,0,849,1,loyal_member,high,reengage_catalog,0.9838
4,7,1,2,17,472521.94740562385,8032873.105895606,0,1303,1,loyal_member,high,upsell_membership,0.99
4,3,0,1,17,216694.30562668567,3683803.1956536565,1,868,1,loyal_member,medium,reengage_catalog,0.9677
0,7,0,1,11,305094.99811392836,3356044.979253212,1,835,1,loyal_member,medium,reengage_catalog,0.99
3,5,1,2,17,628485.9290014848,10684260.79302524,1,1568,2,loyal_member,high,upsell_membership,0.99
2,4,0,1,8,682338.1400778808,5458705.1206230465,1,1045,1,loyal_member,high,upsell_membership,0.99
0,7,1,1,9,496003.4469810192,4464031.022829173,0,946,2,loyal_member,high,reengage_catalog,0.99
0,5,1,3,9,584064.8515634156,5256583.66407074,0,1025,2,loyal_member,high,upsell_membership,0.99
3,2,0,3,15,345801.24385960575,5187018.657894086,0,1018,1,loyal_member,medium,upsell_membership,0.9739
3,2,1,1,12,510889.2570653011,6130671.084783614,0,1113,1,loyal_member,high,upsell_membership,0.99
