search_count,view_count,wishlist_count,cart_item_count,order_count,avg_order_value,total_spent,promo_keyword_count,membership_points,preferred_genre_count,persona,price_sensitivity,next_best_action,purchase_intent
19,21,9,3,1,56256.05202065266,56256.05202065266,14,5,2,deal_hunter,low,push_coupon,0.9416
16,30,4,1,2,75469.89508040421,150939.79016080842,9,15,2,deal_hunter,low,push_coupon,0.99
19,35,8,2,0,98361.43267230164,0.0,9,0,2,deal_hunter,low,push_coupon,0.99
21,27,3,1,1,50053.06502559464,50053.06502559464,13,5,3,deal_hunter,low,push_coupon,0.99
13,37,8,1,2,46148.78652856783,92297.57305713565,11,9,3,deal_hunter,low,push_coupon,0.966
15,24,7,4,1,80268.03716436078,80268.03716436078,14,8,5,deal_hunter,low,push_coupon,0.99
20,31,8,4,0,59515.49457803916,0.0,10,0,3,deal_hunter,low,push_coupon,0.9692
11,36,7,3,3,76690.19610738267,230070.58832214802,5,23,2,deal_hunter,low,push_coupon,0.99
8,26,7,4,1,76099.00297591135,76099.00297591135,14,7,2,deal_hunter,low,push_coupon,0.99
7,23,5,4,0,94244.62612264093,0.0,4,0,3,deal_hunter,low,push_coupon,0.9737
8,26,9,1,1,68401.88345376146,68401.88345376146,8,6,2,deal_hunter,low,push_coupon,0.9415
14,32,2,4,0,56918.64547491582,0.0,10,0,5,deal_hunter,low,push_coupon,0.99
17,16,7,3,1,92431.01520919752,92431.01520919752,4,9,5,deal_hunter,low,push_coupon,0.9753
7,26,8,4,3,68055.24671347321,204165.74014041963,10,20,3,deal_hunter,low,push_coupon,0.9791
9,13,3,2,2,75684.88753304358,151369.77506608717,4,15,5,deal_hunter,low,push_coupon,0.9408
24,23,2,1,3,101643.9466119861,304931.8398359583,13,30,4,deal_hunter,low,push_coupon,0.9494
11,23,3,4,3,51787.797985781464,155363.3939573444,6,15,3,deal_hunter,low,push_coupon,0.99
19,11,7,1,2,74763.45613728509,149526.91227457018,12,14,3,deal_hunter,low,push_coupon,0.9855
24,35,3,3,1,66553.48799704359,66553.48799704359,10,6,4,deal_hunter,low,push_coupon,0.99
10,37,9,1,2,79599.65939938149,159199.31879876298,12,15,5,deal_hunter,low,push_coupon,0.99
9,27,8,2,0,48045.56564251517,0.0,8,0,3,deal_hunter,low,push_coupon,0.9424
12,38,6,4,2,114720.50291720354,229441.0058344071,14,22,5,deal_hunter,low,push_coupon,0.9232
5,20,5,2,3,101803.32067381324,305409.96202143974,11,30,5,deal_hunter,low,push_coupon,0.99
13,37,7,4,3,91864.3876140822,275593.1628422466,6,27,5,deal_hunter,low,push_coupon,0.9802
21,17,2,2,1,84011.382771337,84011.382771337,10,8,3,deal_hunter,low,push_coupon,0.99
20,19,4,1,1,80843.47398282302,80843.47398282302,7,8,3,deal_hunter,low,push_coupon,0.99
18,20,8,3,2,79554.53442731069,159109.06885462138,10,15,5,deal_hunter,low,push_coupon,0.9009
9,14,8,4,0,77207.80203068441,0.0,6,0,4,deal_hunter,low,push_coupon,0.9489
18,27,6,4,0,49166.773108347494,0.0,10,0,3,deal_hunter,low,push_coupon,0.9662
22,28,3,4,0,61318.26525164809,0.0,11,0,3,deal_hunter,low,push_coupon,0.99
16,26,3,1,1,81514.56716136822,81514.56716136822,6,8,3,deal_hunter,low,push_coupon,0.9473
18,33,7,3,3,111575.85479699724,334727.5643909917,5,33,3,deal_hunter,low,push_coupon,0.99
21,38,7,3,0,89782.286724861,0.0,10,0,2,deal_hunter,low,push_coupon,0.9332
6,39,9,3,2,62936.1564744631,125872.3129489262,12,12,4,deal_hunter,low,push_coupon,0.99
10,21,8,2,3,78199.79482152761,234599.38446458284,12,23,2,deal_hunter,low,push_coupon,0.99
5,26,5,1,3,133136.18982939998,399408.56948819995,9,39,4,deal_hunter,low,push_coupon,0.99
13,34,3,3,3,53597.30700045002,160791.92100135004,13,16,4,deal_hunter,low,push_coupon,0.99
23,35,9,1,2,104726.86325221881,209453.72650443763,9,20,3,deal_hunter,low,push_coupon,0.9592
23,16,4,1,0,81981.86017043858,0.0,14,0,4,deal_hunter,low,push_coupon,0.99
16,37,4,4,1,88097.4457343815,88097.4457343815,11,8,3,deal_hunter,low,push_coupon,0.99
21,29,4,4,2,103094.64205090326,206189.28410180652,8,20,5,deal_hunter,low,push_coupon,0.99
18,34,6,1,0,64543.2258572047,0.0,12,0,5,deal_hunter,low,push_coupon,0.9693
8,27,2,2,3,61393.99714721367,184181.991441641,12,18,5,deal_hunter,low,push_coupon,0.99
20,20,4,1,3,84297.19777789584,252891.59333368752,8,25,2,deal_hunter,low,push_coupon,0.9599
21,30,3,1,0,84079.98922221428,0.0,14,0,2,deal_hunter,low,push_coupon,0.99
9,26,3,3,3,52323.07012308828,156969.21036926482,14,15,5,deal_hunter,low,push_coupon,0.99
5,13,9,4,1,95129.73429843277,95129.73429843277,9,9,5,deal_hunter,low,push_coupon,0.975
12,36,2,1,3,22060.105486854503,66180.31646056351,7,6,3,deal_hunter,low,push_coupon,0.9724
5,38,4,1,1,97643.95279886355,97643.95279886355,5,9,3,deal_hunter,low,push_coupon,0.99
12,11,2,3,1,82316.25365844186,82316.25365844186,12,8,4,deal_hunter,low,push_coupon,0.9424
17,35,2,3,3,71837.82476644275,215513.47429932823,6,21,4,deal_hunter,low,push_coupon,0.9241
9,29,8,1,2,105539.47321500327,211078.94643000653,4,21,2,deal_hunter,low,push_coupon,0.99
20,34,5,4,3,58294.4388067613,174883.31642028393,11,17,4,deal_hunter,low,push_coupon,0.99
23,39,3,3,2,94170.48108219632,188340.96216439264,13,18,3,deal_hunter,low,push_coupon,0.99
12,14,4,4,2,78816.36854179566,157632.73708359132,11,15,4,deal_hunter,low,push_coupon,0.99
12,35,5,4,2,65342.61233542823,130685.22467085646,12,13,3,deal_hunter,low,push_coupon,0.99
15,24,2,3,1,78687.06910280847,78687.06910280847,8,7,4,deal_hunter,low,push_coupon,0.99
7,29,3,1,1,71951.38244196666,71951.38244196666,4,7,3,deal_hunter,low,push_coupon,0.9437
19,17,9,3,3,93825.64197845831,281476.9259353749,14,28,4,deal_hunter,low,push_coupon,0.9681
5,23,7,4,1,75725.79532105391,75725.79532105391,4,7,3,deal_hunter,low,push_coupon,0.99
23,10,2,2,3,76823.34567063491,230470.03701190473,11,23,5,deal_hunter,low,push_coupon,0.99
9,27,5,4,3,45469.9914879529,136409.9744638587,8,13,4,deal_hunter,low,push_coupon,0.9725
13,30,7,2,0,77790.91977384572,0.0,14,0,3,deal_hunter,low,push_coupon,0.9607
11,19,2,1,1,94543.38499360565,94543.38499360565,9,9,4,deal_hunter,low,push_coupon,0.99
12,37,2,4,2,95105.38315140794,190210.76630281587,7,19,5,deal_hunter,low,push_coupon,0.9889
5,10,6,4,0,64097.893950405094,0.0,9,0,5,deal_hunter,low,push_coupon,0.99
20,16,8,3,0,97201.7902853215,0.0,10,0,5,deal_hunter,low,push_coupon,0.99
14,18,3,1,2,54099.206463372015,108198.41292674403,11,10,4,deal_hunter,low,push_coupon,0.9821
8,16,4,3,1,93522.4387060015,93522.4387060015,13,9,2,deal_hunter,low,push_coupon,0.99
13,22,7,2,0,101171.62107468756,0.0,7,0,4,deal_hunter,low,push_coupon,0.99
23,20,6,4,0,79220.34463544941,0.0,9,0,4,deal_hunter,low,push_coupon,0.99
7,15,2,1,0,87845.14154142297,0.0,8,0,5,deal_hunter,low,push_coupon,0.7994
19,34,7,1,2,59627.72283201183,119255.44566402366,9,11,2,deal_hunter,low,push_coupon,0.9515
18,34,2,2,3,90142.1606216657,270426.48186499707,12,27,2,deal_hunter,low,push_coupon,0.9542
19,37,5,2,1,94127.8590336467,94127.8590336467,8,9,5,deal_hunter,low,push_coupon,0.9841
24,35,2,2,3,57318.62721153345,171955.88163460034,7,17,2,deal_hunter,low,push_coupon,0.99
11,22,5,3,1,73473.73089057511,73473.73089057511,6,7,3,deal_hunter,low,push_coupon,0.99
17,26,6,1,2,66355.124077339,132710.248154678,8,13,3,deal_hunter,low,push_coupon,0.99
12,22,7,2,0,47728.203760811506,0.0,10,0,5,deal_hunter,low,push_coupon,0.9655
11,27,3,2,1,55732.066511815974,55732.066511815974,7,5,4,deal_hunter,low,push_coupon,0.99
16,22,6,3,0,92016.2109805954,0.0,11,0,3,deal_hunter,low,push_coupon,0.99
13,12,7,2,0,102119.84550255921,0.0,11,0,4,deal_hunter,low,push_coupon,0.9783
19,32,8,4,3,81027.73340872373,243083.20022617118,12,24,4,deal_hunter,low,push_coupon,0.9668
8,30,6,3,3,63611.42046803405,190834.26140410214,14,19,5,deal_hunter,low,push_coupon,0.9657
10,15,4,3,3,61675.29997842549,185025.89993527648,13,18,5,deal_hunter,low,push_coupon,0.99
18,14,6,2,2,91836.02037862016,183672.04075724032,7,18,2,deal_hunter,low,push_coupon,0.9736
10,34,7,4,3,57999.796925010865,173999.3907750326,13,17,2,deal_hunter,low,push_coupon,0.9135
6,16,4,1,3,67617.27914117328,202851.8374235198,11,20,5,deal_hunter,low,push_coupon,0.9217
7,20,4,3,2,91523.89378686986,183047.7875737397,12,18,4,deal_hunter,low,push_coupon,0.99
24,27,6,1,0,89044.61498291825,0.0,8,0,5,deal_hunter,low,push_coupon,0.99
13,29,8,4,2,74077.08815618213,148154.17631236426,12,14,3,deal_hunter,low,push_coupon,0.99
20,22,9,1,0,83967.18334637668,0.0,11,0,3,deal_hunter,low,push_coupon,0.99
5,19,5,2,3,83048.30923117511,249144.92769352533,13,24,2,deal_hunter,low,push_coupon,0.9495
13,28,7,2,0,61131.766625015596,0.0,14,0,5,deal_hunter,low,push_coupon,0.978
16,12,9,1,1,76664.0906781425,76664.0906781425,14,7,4,deal_hunter,low,push_coupon,0.9236
6,19,9,2,3,83107.31492231185,249321.94476693554,11,24,4,deal_hunter,low,push_coupon,0.9234
5,37,5,3,2,48918.42357958758,97836.84715917516,11,9,2,deal_hunter,low,push_coupon,0.99
18,27,6,1,1,80712.59426981134,80712.59426981134,11,8,4,deal_hunter,low,push_coupon,0.99
20,20,4,2,0,93332.37257925673,0.0,12,0,5,deal_hunter,low,push_coupon,0.99
5,14,4,2,0,92282.71048233412,0.0,9,0,3,deal_hunter,low,push_coupon,0.9635
6,18,8,4,0,94239.20342686809,0.0,4,0,4,deal_hunter,low,push_coupon,0.9321
21,33,6,2,3,72523.94762374049,217571.84287122148,9,21,5,deal_hunter,low,push_coupon,0.99
20,11,4,4,0,95246.85118862899,0.0,11,0,4,deal_hunter,low,push_coupon,0.9851
23,36,5,1,3,111315.7709847797,333947.3129543391,10,33,4,deal_hunter,low,push_coupon,0.9754
5,14,3,4,0,78542.8588914611,0.0,10,0,5,deal_hunter,low,push_coupon,0.99
5,35,8,4,0,102240.29196273588,0.0,8,0,4,deal_hunter,low,push_coupon,0.9393
11,18,4,3,2,90383.38876852882,180766.77753705764,6,18,4,deal_hunter,low,push_coupon,0.99
22,19,4,2,2,80167.34506512905,160334.6901302581,7,16,5,deal_hunter,low,push_coupon,0.99
16,21,2,3,2,67856.65827711977,135713.31655423954,14,13,5,deal_hunter,low,push_coupon,0.99
16,10,2,2,2,120308.12727565547,240616.25455131094,12,24,5,deal_hunter,low,push_coupon,0.99
14,22,4,1,0,93494.4412250048,0.0,13,0,2,deal_hunter,low,push_coupon,0.99
18,38,7,3,1,75623.97859474542,75623.97859474542,8,7,2,deal_hunter,low,push_coupon,0.9778
23,15,9,4,0,124911.3885067838,0.0,12,0,5,deal_hunter,low,push_coupon,0.9848
7,17,9,3,0,78309.03283532718,0.0,4,0,2,deal_hunter,low,push_coupon,0.99
16,10,4,2,3,102576.4892584501,307729.4677753503,14,30,4,deal_hunter,low,push_coupon,0.9284
15,35,7,4,2,43577.0883022498,87154.1766044996,12,8,4,deal_hunter,low,push_coupon,0.9798
11,28,4,3,1,51465.931100010464,51465.931100010464,12,5,2,deal_hunter,low,push_coupon,0.99
20,34,3,2,2,54647.89462542586,109295.78925085173,9,10,3,deal_hunter,low,push_coupon,0.9894
23,36,9,2,1,115963.84819957026,115963.84819957026,6,11,2,deal_hunter,low,push_coupon,0.9857
9,26,5,2,1,74031.02149019786,74031.02149019786,14,7,3,deal_hunter,low,push_coupon,0.9864
21,30,3,4,1,68623.74659834284,68623.74659834284,10,6,5,deal_hunter,low,push_coupon,0.99
21,25,5,2,3,89034.58691247032,267103.760737411,11,26,2,deal_hunter,low,push_coupon,0.99
17,17,4,3,0,98396.08680383985,0.0,5,0,2,deal_hunter,low,push_coupon,0.99
12,19,6,2,0,118466.61358412918,0.0,10,0,3,deal_hunter,low,push_coupon,0.99
14,14,3,2,2,75743.2237914866,151486.4475829732,9,15,2,deal_hunter,low,push_coupon,0.99
15,27,2,2,3,88969.47620146464,266908.4286043939,6,26,2,deal_hunter,low,push_coupon,0.99
11,33,9,3,3,56817.93813264796,170453.8143979439,11,17,2,deal_hunter,low,push_coupon,0.99
13,35,6,4,0,89973.16819242004,0.0,7,0,5,deal_hunter,low,push_coupon,0.9486
14,29,7,2,3,72145.24843540866,216435.745306226,6,21,5,deal_hunter,low,push_coupon,0.99
8,17,3,1,2,82198.93784295254,164397.87568590508,13,16,2,deal_hunter,low,push_coupon,0.99
17,13,9,3,3,93804.92953737713,281414.7886121314,10,28,5,deal_hunter,low,push_coupon,0.8626
8,36,7,1,3,73935.01941178972,221805.05823536916,5,22,2,deal_hunter,low,push_coupon,0.99
17,30,7,2,3,85759.49987428296,257278.49962284887,4,25,4,deal_hunter,low,push_coupon,0.99
23,17,5,4,3,78915.69082673361,236747.07248020085,7,23,4,deal_hunter,low,push_coupon,0.9802
12,10,9,3,1,104034.60062079102,104034.60062079102,5,10,4,deal_hunter,low,push_coupon,0.9695
10,32,5,1,2,76540.56907470094,153081.13814940187,5,15,3,deal_hunter,low,push_coupon,0.99
15,39,3,1,0,99539.65461357262,0.0,7,0,5,deal_hunter,low,push_coupon,0.9556
12,29,7,1,0,109265.57993475907,0.0,4,0,4,deal_hunter,low,push_coupon,0.9711
11,19,6,4,3,94561.3705086345,283684.1115259035,14,28,2,deal_hunter,low,push_coupon,0.9723
11,19,3,1,0,69809.5158945447,0.0,4,0,4,deal_hunter,low,push_coupon,0.9817
21,22,4,2,1,94868.13682556526,94868.13682556526,7,9,3,deal_hunter,low,push_coupon,0.9742
23,35,2,2,2,69332.24289446053,138664.48578892107,9,13,4,deal_hunter,low,push_coupon,0.99
10,27,3,4,0,92118.65015293594,0.0,4,0,4,deal_hunter,low,push_coupon,0.99
24,23,3,2,0,91220.65594038818,0.0,4,0,5,deal_hunter,low,push_coupon,0.99
9,30,8,4,2,84102.89374618055,168205.7874923611,11,16,3,deal_hunter,low,push_coupon,0.99
17,28,8,2,3,54252.18373768809,162756.55121306426,12,16,2,deal_hunter,low,push_coupon,0.99
13,33,8,2,0,102799.43972125849,0.0,4,0,5,deal_hunter,low,push_coupon,0.949
15,27,4,1,0,72997.26452050733,0.0,5,0,5,deal_hunter,low,push_coupon,0.99
16,24,3,1,1,89164.70954571723,89164.70954571723,7,8,2,deal_hunter,low,push_coupon,0.99
7,22,4,1,2,99692.82976666524,199385.65953333047,11,19,3,deal_hunter,low,push_coupon,0.99
11,24,3,2,2,84194.37828534647,168388.75657069293,5,16,4,deal_hunter,low,push_coupon,0.99
5,15,4,3,2,80996.00069043876,161992.0013808775,8,16,5,deal_hunter,low,push_coupon,0.9755
6,31,5,1,2,56543.02289431839,113086.04578863678,4,11,4,deal_hunter,low,push_coupon,0.8826
6,12,6,4,0,98533.4032955188,0.0,7,0,3,deal_hunter,low,push_coupon,0.9369
21,31,4,4,2,88084.30272037946,176168.60544075893,9,17,5,deal_hunter,low,push_coupon,0.99
24,30,4,1,0,71168.43729304007,0.0,5,0,2,deal_hunter,low,push_coupon,0.99
5,25,6,2,2,76104.79546538627,152209.59093077254,9,15,2,deal_hunter,low,push_coupon,0.9789
10,32,6,4,1,85789.74530822504,85789.74530822504,12,8,4,deal_hunter,low,push_coupon,0.8752
13,10,7,3,2,120572.91674849184,241145.8334969837,5,24,5,deal_hunter,low,push_coupon,0.99
16,31,5,3,2,62616.48182538696,125232.96365077392,4,12,5,deal_hunter,low,push_coupon,0.9459
20,26,6,3,1,70328.23381153686,70328.23381153686,8,7,2,deal_hunter,low,push_coupon,0.9638
21,19,3,4,0,84137.14634551585,0.0,9,0,2,deal_hunter,low,push_coupon,0.99
8,21,3,1,3,59299.95539718266,177899.86619154798,10,17,5,deal_hunter,low,push_coupon,0.9474
10,14,7,4,1,70132.2906293358,70132.2906293358,5,7,5,deal_hunter,low,push_coupon,0.9532
23,39,2,3,2,55830.50408191534,111661.00816383067,4,11,3,deal_hunter,low,push_coupon,0.99
24,26,7,2,3,60662.47816538731,181987.43449616194,4,18,2,deal_hunter,low,push_coupon,0.99
15,23,3,4,1,59768.45540879608,59768.45540879608,13,5,3,deal_hunter,low,push_coupon,0.9798
16,22,3,3,3,80634.58397071081,241903.75191213243,9,24,4,deal_hunter,low,push_coupon,0.99
7,16,3,3,0,60220.57407239091,0.0,11,0,5,deal_hunter,low,push_coupon,0.9251
21,34,9,1,3,91993.17748440716,275979.5324532215,10,27,4,deal_hunter,low,push_coupon,0.9273
16,26,5,3,1,63522.16910597499,63522.16910597499,9,6,3,deal_hunter,low,push_coupon,0.923
7,18,5,1,0,76505.60939787723,0.0,12,0,2,deal_hunter,low,push_coupon,0.8976
24,16,5,4,0,88034.96559609564,0.0,10,0,2,deal_hunter,low,push_coupon,0.99
20,17,9,4,3,103238.13126093172,309714.3937827952,8,30,5,deal_hunter,low,push_coupon,0.9511
11,27,2,4,2,60996.20006247976,121992.40012495952,14,12,4,deal_hunter,low,push_coupon,0.9294
22,26,8,1,3,72585.02520120161,217755.07560360484,4,21,3,deal_hunter,low,push_coupon,0.99
6,22,8,3,3,81143.19672003655,243429.59016010963,12,24,4,deal_hunter,low,push_coupon,0.99
22,11,7,3,3,76245.83877216405,228737.51631649214,11,22,5,deal_hunter,low,push_coupon,0.99
5,11,7,3,2,56306.050637398905,112612.10127479781,4,11,5,deal_hunter,low,push_coupon,0.99
12,20,2,3,2,109929.7629535676,219859.5259071352,14,21,2,deal_hunter,low,push_coupon,0.9533
16,30,2,1,1,84333.6565731883,84333.6565731883,5,8,5,deal_hunter,low,push_coupon,0.99
16,19,8,1,2,97606.13904185127,195212.27808370255,6,19,4,deal_hunter,low,push_coupon,0.99
20,33,3,4,1,73376.39211895702,73376.39211895702,8,7,3,deal_hunter,low,push_coupon,0.9763
7,31,6,2,2,74622.96057312658,149245.92114625315,7,14,5,deal_hunter,low,push_coupon,0.99
5,38,9,2,1,56082.4303771777,56082.4303771777,6,5,5,deal_hunter,low,push_coupon,0.9374
12,39,8,2,2,92710.71981868021,185421.43963736042,9,18,3,deal_hunter,low,push_coupon,0.9686
12,12,8,2,1,92048.38771938172,92048.38771938172,8,9,5,deal_hunter,low,push_coupon,0.99
15,14,8,2,0,75190.02083035212,0.0,8,0,2,deal_hunter,low,push_coupon,0.99
21,19,9,4,0,81618.50466504325,0.0,11,0,2,deal_hunter,low,push_coupon,0.99
19,18,9,4,2,76039.07658550443,152078.15317100886,5,15,3,deal_hunter,low,push_coupon,0.99
20,14,7,1,1,84424.59084001245,84424.59084001245,10,8,4,deal_hunter,low,push_coupon,0.99
5,18,8,1,2,79474.61140656064,158949.22281312128,6,15,2,deal_hunter,low,push_coupon,0.99
8,21,6,1,2,72545.06599384356,145090.1319876871,6,14,5,deal_hunter,low,push_coupon,0.9274
11,36,3,1,0,76779.19438407826,0.0,5,0,5,deal_hunter,low,push_coupon,0.9582
18,20,4,4,2,73379.49637777601,146758.99275555203,6,14,2,deal_hunter,low,push_coupon,0.9599
21,36,5,3,0,55723.966278175736,0.0,6,0,4,deal_hunter,low,push_coupon,0.99
10,28,7,2,3,75679.64089381325,227038.92268143976,8,22,4,deal_hunter,low,push_coupon,0.99
15,38,3,1,3,53092.09473284619,159276.28419853857,9,15,3,deal_hunter,low,push_coupon,0.99
18,32,4,1,0,104722.87945457868,0.0,7,0,4,deal_hunter,low,push_coupon,0.99
14,17,7,3,3,81120.23252749337,243360.6975824801,11,24,3,deal_hunter,low,push_coupon,0.99
22,28,8,2,0,99122.55829550112,0.0,5,0,4,deal_hunter,low,push_coupon,0.9509
21,24,9,4,0,86369.46825548785,0.0,10,0,3,deal_hunter,low,push_coupon,0.99
11,38,7,1,0,85620.18510973624,0.0,5,0,3,deal_hunter,low,push_coupon,0.9638
20,36,8,2,2,95808.60429368468,191617.20858736936,13,19,4,deal_hunter,low,push_coupon,0.99
12,23,5,1,0,80161.95622697717,0.0,7,0,3,deal_hunter,low,push_coupon,0.9814
11,15,9,3,1,37219.905528561365,37219.905528561365,6,3,4,deal_hunter,low,push_coupon,0.99
20,29,6,1,2,43522.582899591995,87045.16579918399,10,8,5,deal_hunter,low,push_coupon,0.99
12,18,7,2,2,97275.96028824875,194551.9205764975,5,19,2,deal_hunter,low,push_coupon,0.9629
23,25,5,2,2,66197.90183895733,132395.80367791466,14,13,3,deal_hunter,low,push_coupon,0.99
22,35,5,4,3,66295.02213230626,198885.0663969188,5,19,3,deal_hunter,low,push_coupon,0.9326
20,12,2,1,0,69890.50036006997,0.0,14,0,3,deal_hunter,low,push_coupon,0.958
17,33,6,4,2,75938.85665862676,151877.7133172535,14,15,5,deal_hunter,low,push_coupon,0.99
14,27,9,3,2,56969.913772531116,113939.82754506223,7,11,2,deal_hunter,low,push_coupon,0.99
5,13,5,1,3,88768.1040676474,266304.3122029422,13,26,2,deal_hunter,low,push_coupon,0.9165
20,20,2,2,3,112805.65621509997,338416.9686452999,14,33,3,deal_hunter,low,push_coupon,0.9233
14,13,9,4,2,48677.70372584004,97355.40745168008,5,9,2,deal_hunter,low,push_coupon,0.99
5,24,5,1,2,107612.62200698949,215225.24401397898,4,21,5,deal_hunter,low,push_coupon,0.9803
7,36,6,4,2,73015.43400971674,146030.8680194335,11,14,3,deal_hunter,low,push_coupon,0.99
21,30,2,4,0,102666.2653911642,0.0,7,0,2,deal_hunter,low,push_coupon,0.967
21,16,7,1,1,87018.66152909395,87018.66152909395,13,8,5,deal_hunter,low,push_coupon,0.99
15,19,4,4,2,90627.66816941106,181255.33633882212,13,18,5,deal_hunter,low,push_coupon,0.99
19,16,6,1,3,54933.55541956742,164800.66625870226,14,16,2,deal_hunter,low,push_coupon,0.99
17,12,4,2,2,74458.6138592292,148917.2277184584,14,14,2,deal_hunter,low,push_coupon,0.9385
22,19,5,1,1,84083.35734905046,84083.35734905046,7,8,4,deal_hunter,low,push_coupon,0.99
22,20,4,1,3,77648.11032296935,232944.33096890806,5,23,4,deal_hunter,low,push_coupon,0.9504
12,31,6,1,1,46996.20216069235,46996.20216069235,9,4,3,deal_hunter,low,push_coupon,0.967
6,22,5,4,2,40170.01875100641,80340.03750201283,8,8,3,deal_hunter,low,push_coupon,0.9317
16,10,9,3,3,105909.36734026304,317728.1020207891,8,31,5,deal_hunter,low,push_coupon,0.99
15,29,3,4,0,109411.47478449227,0.0,4,0,5,deal_hunter,low,push_coupon,0.99
22,26,9,2,1,69493.8599274317,69493.8599274317,7,6,2,deal_hunter,low,push_coupon,0.99
12,28,4,2,1,71376.81510388944,71376.81510388944,10,7,2,deal_hunter,low,push_coupon,0.9778
11,29,3,1,1,72363.97671245644,72363.97671245644,5,7,4,deal_hunter,low,push_coupon,0.99
8,32,6,1,1,97872.67089218879,97872.67089218879,13,9,4,deal_hunter,low,push_coupon,0.99
5,37,4,4,1,109250.34665239954,109250.34665239954,13,10,2,deal_hunter,low,push_coupon,0.99
22,16,9,1,0,85234.92189434395,0.0,5,0,4,deal_hunter,low,push_coupon,0.99
21,10,6,3,1,70004.17471688004,70004.17471688004,4,7,4,deal_hunter,low,push_coupon,0.9479
12,13,9,1,0,89865.6646678825,0.0,6,0,5,deal_hunter,low,push_coupon,0.99
14,13,5,1,2,115168.31228986057,230336.62457972113,8,23,3,deal_hunter,low,push_coupon,0.9102
24,25,3,2,1,94225.893695873,94225.893695873,11,9,5,deal_hunter,low,push_coupon,0.99
19,20,3,3,1,105999.56705755142,105999.56705755142,14,10,3,deal_hunter,low,push_coupon,0.9446
18,39,2,2,2,51469.73842252384,102939.47684504768,9,10,2,deal_hunter,low,push_coupon,0.99
13,22,8,1,0,99986.07399404411,0.0,14,0,4,deal_hunter,low,push_coupon,0.8771
21,35,6,3,0,49055.37346821971,0.0,14,0,5,deal_hunter,low,push_coupon,0.99
11,14,8,2,3,76820.63783541566,230461.913506247,7,23,4,deal_hunter,low,push_coupon,0.918
12,18,3,3,0,91297.82813769285,0.0,5,0,2,deal_hunter,low,push_coupon,0.9393
13,13,6,1,0,56630.001730413474,0.0,5,0,3,deal_hunter,low,push_coupon,0.99
21,28,8,2,3,66194.8564321924,198584.56929657722,5,19,2,deal_hunter,low,push_coupon,0.99
23,31,3,1,2,73424.5423065661,146849.0846131322,14,14,4,deal_hunter,low,push_coupon,0.9858
14,17,4,2,0,106988.40433967368,0.0,8,0,2,deal_hunter,low,push_coupon,0.99
11,21,4,3,2,102448.48818599644,204896.97637199287,12,20,3,deal_hunter,low,push_coupon,0.96
5,37,7,2,0,72638.98772341425,0.0,5,0,2,deal_hunter,low,push_coupon,0.98
13,11,4,4,3,99084.47310866791,297253.41932600376,14,29,4,deal_hunter,low,push_coupon,0.9843
12,24,3,2,3,38659.72342396626,115979.17027189877,10,11,4,deal_hunter,low,push_coupon,0.973
11,18,3,2,2,75836.56142582464,151673.12285164927,6,15,2,deal_hunter,low,push_coupon,0.9027
13,37,9,4,0,100084.35937975784,0.0,9,0,4,deal_hunter,low,push_coupon,0.99
20,20,2,2,1,57407.57208519337,57407.57208519337,10,5,3,deal_hunter,low,push_coupon,0.99
19,39,3,4,0,57638.32035346571,0.0,14,0,5,deal_hunter,low,push_coupon,0.99
17,21,8,2,2,39772.402778373544,79544.80555674709,5,7,3,deal_hunter,low,push_coupon,0.9357
23,25,7,2,2,84142.75833314162,168285.51666628325,9,16,3,deal_hunter,low,push_coupon,0.968
16,18,3,2,1,35158.625597286584,35158.625597286584,9,3,2,deal_hunter,low,push_coupon,0.99
15,38,7,2,1,71032.87079854756,71032.87079854756,7,7,5,deal_hunter,low,push_coupon,0.99
21,39,7,4,1,47164.03332897824,47164.03332897824,6,4,4,deal_hunter,low,push_coupon,0.99
5,38,8,2,2,57636.94343786007,115273.88687572014,5,11,2,deal_hunter,low,push_coupon,0.99
5,33,7,4,3,134556.61419736344,403669.8425920903,4,40,5,deal_hunter,low,push_coupon,0.99
19,14,3,4,3,111097.23662054272,333291.7098616282,7,33,2,deal_hunter,low,push_coupon,0.99
18,21,2,4,3,109645.79598723585,328937.38796170754,4,32,5,deal_hunter,low,push_coupon,0.99
20,33,4,2,3,68523.6159341409,205570.84780242268,4,20,5,deal_hunter,low,push_coupon,0.9494
16,33,9,4,0,88776.9763327086,0.0,7,0,3,deal_hunter,low,push_coupon,0.99
9,30,2,4,2,87909.06526593116,175818.13053186232,14,17,5,deal_hunter,low,push_coupon,0.9716
14,26,2,4,1,128146.51442949586,128146.51442949586,6,12,4,deal_hunter,low,push_coupon,0.99
14,24,9,2,1,51260.61405061568,51260.61405061568,10,5,2,deal_hunter,low,push_coupon,0.99
9,10,4,3,2,91227.84888123337,182455.69776246673,7,18,5,deal_hunter,low,push_coupon,0.9565
8,16,4,3,0,76272.67990608572,0.0,13,0,4,deal_hunter,low,push_coupon,0.9663
13,22,9,2,0,65296.071236753676,0.0,6,0,5,deal_hunter,low,push_coupon,0.99
12,14,3,3,0,89040.43271568452,0.0,9,0,3,deal_hunter,low,push_coupon,0.9676
23,19,8,2,0,77611.37864203652,0.0,14,0,5,deal_hunter,low,push_coupon,0.99
